CustomerID,Gender,Age,"Annual Income ($1,000)",Spending Score (1-100)
3570,Male,67,54,41
3571,Female,41,15,18
3572,Female,33,75,52
3573,Male,24,23,57
3574,Male,44,14,34
3575,Male,60,32,67
3576,Female,36,15,47
3577,Female,18,14,31
3578,Female,47,53,52
3579,Male,50,13,48
3580,Female,19,23,41
3581,Female,41,13,42
3582,Male,44,12,28
3583,Female,38,67,54
3584,Male,29,79,94
3585,Female,51,24,62
3586,Female,34,39,27
3587,Female,21,23,5
3588,Male,18,9,41
3589,Female,54,19,58
3590,Female,46,31,45
3591,Male,40,92,70
3592,Female,33,62,50
3593,Male,32,21,35
3594,Male,26,8,51
3595,Female,33,89,52
3596,Male,18,8,38
3597,Female,30,72,70
3598,Male,35,28,55
3599,Female,46,89,89
3600,Male,38,169,76
3601,Female,48,242,77
3602,Male,55,40,52
3603,Female,51,44,55
3604,Female,44,7,28
3605,Female,39,279,74
3606,Female,27,38,41
3607,Male,47,20,62
3608,Female,59,32,53
3609,Male,43,18,75
3610,Male,62,60,86
3611,Male,20,53,53
3612,Female,25,8,40
3613,Female,49,13,22
3614,Male,42,218,88
3615,Female,54,71,63
3616,Female,38,66,61
3617,Male,28,8,58
3618,Male,36,89,47
3619,Male,20,56,24
3620,Female,25,18,33
3621,Male,50,19,53
3622,Female,49,20,43
3623,Female,43,11,31
3624,Male,18,168,87
3625,Female,34,10,16
3626,Female,24,31,35
3627,Female,53,60,53
3628,Male,31,23,31
3629,Male,25,61,56
3630,Male,39,20,43
3631,Male,31,77,82
3632,Female,56,20,41
3633,Female,30,27,51
3634,Female,22,80,76
3635,Female,18,63,59
3636,Female,38,74,75
3637,Male,32,40,54
3638,Female,21,10,12
3639,Female,53,30,67
3640,Female,47,71,78
3641,Female,38,70,75
3642,Male,55,13,17
3643,Female,46,16,20
3644,Female,29,70,50
3645,Male,26,47,45
3646,Female,48,23,70
3647,Female,43,35,56
3648,Female,41,54,49
3649,Male,28,113,75
3650,Male,46,25,53
3651,Male,29,18,1
3652,Female,37,20,34
3653,Male,56,13,21
3654,Female,31,36,55
3655,Female,20,59,48
3656,Female,26,7,40
3657,Female,50,58,23
3658,Female,42,92,60
3659,Male,37,23,51
3660,Male,32,14,62
3661,Female,44,296,72
3662,Female,28,16,20
3663,Female,42,96,81
3664,Female,30,45,54
3665,Male,28,66,56
3666,Female,31,94,29
3667,Male,34,52,65
3668,Female,38,73,49
3669,Female,41,275,69
3670,Female,18,36,50
3671,Female,29,10,54
3672,Female,34,8,36
3673,Male,57,96,57
3674,Female,26,45,73
3675,Male,40,11,27
3676,Female,56,15,44
3677,Female,23,43,45
3678,Female,43,23,29
3679,Male,29,35,56
3680,Female,32,90,82
3681,Male,29,41,78
3682,Female,30,9,56
3683,Male,71,11,33
3684,Female,49,20,25
3685,Male,52,22,34
3686,Male,44,49,32
3687,Male,19,42,58
3688,Female,43,15,29
3689,Female,51,23,47
3690,Female,28,13,15
3691,Male,50,169,55
3692,Female,47,58,41
3693,Male,61,86,82
3694,Female,33,75,45
3695,Female,25,56,54
3696,Female,34,77,62
3697,Male,56,21,51
3698,Male,18,54,56
3699,Male,18,17,44
3700,Female,40,90,41
3701,Male,33,16,19
3702,Male,39,69,65
3703,Female,50,7,48
3704,Male,32,69,28
3705,Male,18,11,15
3706,Male,63,49,51
3707,Male,27,39,59
3708,Female,26,14,14
3709,Female,52,45,45
3710,Male,34,269,40
3711,Female,38,20,59
3712,Male,44,137,51
3713,Male,52,30,59
3714,Male,34,90,55
3715,Male,57,8,62
3716,Female,18,32,26
3717,Female,48,68,58
3718,Female,28,24,25
3719,Female,55,26,19
3720,Female,40,16,39
3721,Female,30,11,17
3722,Male,46,46,40
3723,Male,49,95,74
3724,Female,46,32,61
3725,Female,26,19,30
3726,Male,33,51,32
3727,Female,38,13,47
3728,Female,38,49,72
3729,Female,47,78,49
3730,Male,18,88,51
3731,Female,43,13,39
3732,Male,35,94,69
3733,Female,28,59,72
3734,Female,30,63,48
3735,Female,36,23,24
3736,Female,18,44,83
3737,Male,30,19,42
3738,Male,28,49,55
3739,Male,45,19,35
3740,Male,29,15,50
3741,Male,36,11,55
3742,Male,57,7,46
3743,Male,50,8,67
3744,Female,49,51,46
3745,Female,33,10,35
3746,Female,45,54,52
3747,Male,36,15,55
3748,Female,36,298,75
3749,Female,43,109,47
3750,Male,31,8,43
3751,Male,56,62,49
3752,Male,37,23,27
3753,Female,46,197,63
3754,Male,56,34,28
3755,Female,51,21,14
3756,Female,22,9,1
3757,Female,44,19,60
3758,Female,49,9,55
3759,Female,49,55,48
3760,Male,25,57,38
3761,Female,31,11,1
3762,Male,50,11,28
3763,Female,29,19,42
3764,Female,35,14,52
3765,Female,57,89,79
3766,Female,38,22,45
3767,Male,30,41,68
3768,Female,28,22,38
3769,Female,42,7,53
3770,Female,23,31,40
3771,Male,36,44,45
3772,Male,42,57,29
3773,Female,54,47,32
3774,Male,47,60,61
3775,Male,30,21,24
3776,Male,53,37,37
3777,Male,35,52,59
3778,Male,24,9,48
3779,Male,36,30,67
3780,Male,56,10,46
3781,Female,40,17,37
3782,Female,39,55,47
3783,Female,58,74,68
3784,Male,21,77,52
3785,Male,23,12,32
3786,Female,19,47,40
3787,Male,43,24,76
3788,Female,40,20,44
3789,Female,57,69,76
3790,Male,41,64,48
3791,Female,34,141,82
3792,Female,39,7,48
3793,Male,40,8,56
3794,Male,18,69,62
3795,Female,71,48,69
3796,Male,45,78,70
3797,Female,41,10,68
3798,Female,46,50,25
3799,Female,47,40,56
3800,Male,37,10,44
3801,Female,31,58,33
3802,Male,46,45,58
3803,Male,43,21,20
3804,Male,29,9,29
3805,Female,56,38,22
3806,Male,42,44,69
3807,Female,47,75,53
3808,Female,55,21,68
3809,Female,39,17,49
3810,Female,42,150,83
3811,Male,48,282,64
3812,Female,30,18,18
3813,Female,39,94,70
3814,Male,40,22,36
3815,Female,27,9,16
3816,Male,66,15,9
3817,Female,22,13,30
3818,Male,23,99,80
3819,Male,54,72,92
3820,Female,47,281,68
3821,Female,26,74,66
3822,Female,46,31,43
3823,Male,56,26,35
3824,Female,38,184,90
3825,Female,70,73,89
3826,Female,18,70,46
3827,Female,47,210,68
3828,Female,52,16,30
3829,Male,49,80,45
3830,Female,36,74,72
3831,Female,35,268,53
3832,Male,44,17,45
3833,Male,48,33,57
3834,Female,46,26,40
3835,Female,51,13,44
3836,Female,26,27,48
3837,Male,36,14,62
3838,Female,27,14,14
3839,Male,34,61,46
3840,Male,51,36,45
3841,Female,40,35,13
3842,Female,70,58,31
3843,Female,41,12,21
3844,Female,39,17,52
3845,Female,40,10,38
3846,Male,31,21,36
3847,Male,38,25,64
3848,Male,52,77,35
3849,Male,40,23,10
3850,Female,29,8,36
3851,Female,27,101,38
3852,Female,33,22,21
3853,Male,39,298,79
3854,Male,53,87,71
3855,Male,22,8,45
3856,Female,35,21,54
3857,Female,40,27,72
3858,Male,18,8,7
3859,Female,28,16,48
3860,Male,30,11,30
3861,Male,29,80,43
3862,Male,41,27,57
3863,Female,37,7,8
3864,Female,32,43,18
3865,Female,44,29,65
3866,Female,59,43,55
3867,Female,58,20,38
3868,Male,18,50,44
3869,Male,45,127,85
3870,Female,36,16,48
3871,Female,40,15,43
3872,Female,34,18,21
3873,Female,40,16,30
3874,Male,40,12,54
3875,Female,32,87,78
3876,Female,28,237,65
3877,Female,33,20,41
3878,Male,41,54,52
3879,Male,46,47,51
3880,Female,49,39,43
3881,Female,33,43,1
3882,Male,42,12,60
3883,Male,50,38,77
3884,Female,52,37,42
3885,Male,38,74,42
3886,Male,36,96,68
3887,Male,41,14,32
3888,Male,25,20,59
3889,Male,36,298,65
3890,Female,47,50,40
3891,Male,46,75,43
3892,Female,35,15,53
3893,Male,41,60,56
3894,Female,29,25,66
3895,Male,47,69,46
3896,Male,38,22,76
3897,Female,35,17,9
3898,Male,34,34,57
3899,Male,38,85,32
3900,Male,33,132,56
3901,Female,46,273,92
3902,Female,34,146,87
3903,Male,58,14,17
3904,Female,56,22,29
3905,Male,28,7,32
3906,Female,39,19,41
3907,Female,31,73,90
3908,Female,35,91,56
3909,Male,63,10,20
3910,Female,35,59,51
3911,Female,43,180,66
3912,Female,45,26,21
3913,Female,26,8,49
3914,Male,28,29,42
3915,Male,24,14,41
3916,Female,28,40,39
3917,Male,18,28,58
3918,Female,45,8,20
3919,Male,63,159,50
3920,Male,40,35,46
3921,Male,22,28,80
3922,Female,31,207,79
3923,Male,33,15,62
3924,Female,26,14,56
3925,Male,49,63,100
3926,Female,48,12,48
3927,Male,25,73,77
3928,Male,47,9,60
3929,Male,57,21,64
3930,Female,61,28,77
3931,Male,73,22,31
3932,Female,28,93,48
3933,Male,72,51,61
3934,Female,34,236,73
3935,Female,31,100,72
3936,Male,42,15,63
3937,Female,32,101,58
3938,Female,43,58,45
3939,Female,23,50,48
3940,Female,36,74,62
3941,Male,54,48,29
3942,Male,38,52,36
3943,Female,40,54,55
3944,Female,44,8,61
3945,Female,53,7,27
3946,Female,19,50,26
3947,Male,46,8,41
3948,Male,35,20,5
3949,Female,40,19,36
3950,Female,51,47,19
3951,Female,24,11,64
3952,Male,26,96,47
3953,Male,18,23,60
3954,Female,32,39,67
3955,Female,54,57,30
3956,Male,37,34,31
3957,Male,22,20,38
3958,Female,33,276,59
3959,Female,21,136,62
3960,Female,25,69,36
3961,Male,43,258,87
3962,Female,24,45,53
3963,Female,52,46,42
3964,Male,38,86,54
3965,Female,40,58,45
3966,Male,35,72,49
3967,Female,48,70,61
3968,Female,48,149,68
3969,Male,43,22,45
3970,Female,45,74,90
3971,Male,36,52,47
3972,Male,45,52,62
3973,Female,34,11,41
3974,Male,39,94,44
3975,Female,35,153,69
3976,Male,33,12,33
3977,Female,30,29,57
3978,Male,44,14,25
3979,Female,54,118,48
3980,Female,53,35,63
3981,Male,23,20,48
3982,Male,54,8,53
3983,Female,35,42,53
3984,Female,46,12,50
3985,Male,28,41,56
3986,Male,40,219,84
3987,Female,42,99,50
3988,Female,21,12,24
3989,Female,46,244,58
3990,Male,55,61,47
3991,Female,36,14,36
3992,Female,55,15,15
3993,Male,36,12,57
3994,Female,49,64,53
3995,Female,18,22,40
3996,Female,68,7,58
3997,Female,56,92,18
3998,Female,35,56,41
3999,Female,18,63,52
4000,Female,42,101,49
4001,Male,21,22,36
4002,Male,44,79,79
4003,Male,43,22,52
4004,Female,27,61,59
4005,Female,52,41,51
4006,Female,48,9,14
4007,Female,50,260,35
4008,Female,39,50,28
4009,Male,22,10,46
4010,Female,50,226,68
4011,Female,35,27,45
4012,Female,22,28,37
4013,Male,55,48,87
4014,Female,64,93,51
4015,Male,38,20,57
4016,Female,64,21,32
4017,Male,40,35,46
4018,Male,34,19,55
4019,Female,31,86,72
4020,Female,58,20,40
4021,Female,29,13,59
4022,Female,47,12,55
4023,Male,32,67,54
4024,Male,33,98,63
4025,Male,51,20,36
4026,Male,34,46,44
4027,Female,34,20,28
4028,Female,52,55,54
4029,Male,58,11,44
4030,Female,46,45,30
4031,Male,31,51,35
4032,Female,32,144,23
4033,Female,39,18,33
4034,Male,42,80,61
4035,Female,27,59,46
4036,Male,47,225,100
4037,Male,40,19,47
4038,Male,18,10,56
4039,Male,27,69,38
4040,Male,32,8,36
4041,Male,38,12,32
4042,Female,61,22,33
4043,Female,41,97,48
4044,Male,28,21,8
4045,Female,41,82,36
4046,Female,34,34,65
4047,Female,42,20,33
4048,Male,45,47,42
4049,Male,53,18,45
4050,Female,38,62,69
4051,Male,58,54,46
4052,Male,49,40,65
4053,Male,30,15,30
4054,Male,65,45,45
4055,Male,42,97,53
4056,Female,28,99,90
4057,Male,58,79,85
4058,Female,63,7,57
4059,Male,38,71,54
4060,Male,32,23,67
4061,Female,36,19,60
4062,Female,47,94,15
4063,Male,54,129,56
4064,Female,45,54,58
4065,Male,40,14,11
4066,Female,56,14,24
4067,Female,35,57,42
4068,Male,51,85,53
4069,Male,35,16,34
4070,Male,44,99,59
4071,Female,37,22,61
4072,Male,38,87,58
4073,Male,34,216,64
4074,Male,55,56,27
4075,Male,30,19,50
4076,Male,30,66,55
4077,Female,64,30,32
4078,Female,50,56,58
4079,Male,18,25,36
4080,Female,32,22,28
4081,Male,18,94,65
4082,Female,27,11,34
4083,Male,18,222,98
4084,Male,37,20,47
4085,Female,25,79,66
4086,Female,39,18,15
4087,Female,19,18,31
4088,Male,39,9,17
4089,Male,34,83,40
4090,Female,57,44,54
4091,Male,55,64,71
4092,Female,48,21,53
4093,Female,35,34,45
4094,Male,62,72,54
4095,Female,20,8,59
4096,Female,22,62,82
4097,Female,37,30,52
4098,Female,66,13,60
4099,Female,36,20,41
4100,Female,36,52,69
4101,Male,21,8,16
4102,Female,50,64,56
4103,Male,50,276,68
4104,Female,48,34,66
4105,Female,31,52,38
4106,Male,30,16,7
4107,Male,23,97,51
4108,Female,40,23,48
4109,Male,26,32,21
4110,Male,24,133,54
4111,Male,33,53,52
4112,Female,33,77,54
4113,Female,32,37,65
4114,Female,44,23,15
4115,Male,39,84,53
4116,Female,35,23,55
4117,Male,41,78,45
4118,Female,27,14,62
4119,Female,40,101,43
4120,Male,40,18,43
4121,Female,20,56,48
4122,Female,50,35,31
4123,Male,28,48,43
4124,Male,40,12,44
4125,Male,52,41,45
4126,Male,50,9,64
4127,Male,39,58,62
4128,Male,34,11,16
4129,Female,50,58,38
4130,Female,47,11,23
4131,Female,31,245,54
4132,Female,29,51,72
4133,Male,18,7,50
4134,Male,40,40,42
4135,Male,38,92,60
4136,Female,52,15,63
4137,Male,43,27,81
4138,Female,55,25,64
4139,Male,30,15,1
4140,Male,52,93,63
4141,Female,32,11,47
4142,Female,48,10,43
4143,Female,21,67,80
4144,Male,41,47,60
4145,Male,18,86,38
4146,Male,35,52,36
4147,Female,44,93,48
4148,Female,32,99,71
4149,Male,26,9,29
4150,Male,49,68,64
4151,Female,37,29,49
4152,Female,33,11,66
4153,Male,39,53,48
4154,Female,70,7,5
4155,Female,52,70,59
4156,Female,52,51,79
4157,Male,44,190,72
4158,Male,40,7,18
4159,Male,18,61,39
4160,Male,30,20,25
4161,Female,33,34,78
4162,Female,18,64,54
4163,Male,25,92,44
4164,Female,18,92,59
4165,Male,38,66,54
4166,Female,48,19,59
4167,Female,52,13,21
4168,Female,43,61,61
4169,Female,27,26,49
4170,Female,18,15,56
4171,Female,18,37,71
4172,Male,23,34,51
4173,Female,28,11,34
4174,Female,37,76,62
4175,Male,26,42,53
4176,Male,43,14,18
4177,Male,36,13,68
4178,Male,39,69,59
4179,Female,52,221,50
4180,Female,24,26,22
4181,Female,44,9,8
4182,Male,38,119,78
4183,Male,34,56,43
4184,Female,49,99,48
4185,Female,49,90,69
4186,Male,27,10,32
4187,Female,36,39,51
4188,Male,42,21,39
4189,Male,35,23,49
4190,Male,46,81,37
4191,Male,42,91,59
4192,Male,60,68,61
4193,Female,20,50,43
4194,Male,37,13,45
4195,Male,28,23,75
4196,Female,46,15,53
4197,Female,19,34,76
4198,Female,43,28,56
4199,Female,31,8,37
4200,Male,30,212,70
4201,Male,21,18,69
4202,Female,33,73,49
4203,Female,52,33,28
4204,Male,38,13,30
4205,Female,46,76,56
4206,Female,58,75,50
4207,Male,42,28,80
4208,Male,32,31,48
4209,Female,44,7,60
4210,Female,32,28,48
4211,Female,32,112,47
4212,Male,20,17,22
4213,Male,50,22,21
4214,Female,34,239,83
4215,Male,41,21,51
4216,Male,26,62,58
4217,Female,44,52,33
4218,Female,29,48,42
4219,Male,37,29,30
4220,Female,49,17,44
4221,Female,48,23,58
4222,Male,38,77,37
4223,Male,18,78,65
4224,Male,74,25,77
4225,Male,59,59,67
4226,Male,47,12,34
4227,Female,29,17,34
4228,Male,37,65,60
4229,Female,32,57,37
4230,Female,54,21,44
4231,Male,42,21,25
4232,Male,29,23,9
4233,Female,33,17,42
4234,Male,52,80,61
4235,Female,58,200,65
4236,Female,57,75,36
4237,Female,48,164,59
4238,Male,35,115,58
4239,Male,18,59,52
4240,Female,42,11,67
4241,Male,38,76,71
4242,Female,40,18,16
4243,Male,39,13,23
4244,Female,23,18,46
4245,Female,45,51,29
4246,Male,46,9,22
4247,Female,47,7,40
4248,Female,50,26,55
4249,Male,46,69,60
4250,Male,34,32,58
4251,Female,38,98,51
4252,Female,40,16,23
4253,Female,40,22,44
4254,Female,50,35,74
4255,Female,46,42,39
4256,Male,63,55,31
4257,Male,65,86,42
4258,Female,39,84,45
4259,Female,18,296,80
4260,Female,53,14,11
4261,Female,32,15,44
4262,Male,29,36,70
4263,Female,34,8,15
4264,Female,33,10,20
4265,Male,46,17,42
4266,Female,20,8,40
4267,Male,26,10,44
4268,Female,43,10,32
4269,Male,46,24,69
4270,Male,46,48,43
4271,Male,29,88,52
4272,Male,27,34,37
4273,Female,32,8,47
4274,Female,41,14,42
4275,Male,56,10,55
4276,Male,18,78,62
4277,Female,36,99,24
4278,Female,23,11,22
4279,Female,19,21,24
4280,Female,50,296,57
4281,Female,45,41,42
4282,Male,44,88,73
4283,Female,50,12,59
4284,Female,33,18,41
4285,Male,33,79,53
4286,Male,65,61,51
4287,Male,36,50,61
4288,Male,47,43,59
4289,Female,39,29,65
4290,Male,18,97,82
4291,Male,18,18,4
4292,Female,32,22,33
4293,Male,51,65,78
4294,Male,48,22,28
4295,Female,49,27,67
4296,Female,27,66,56
4297,Female,58,233,73
4298,Female,27,62,32
4299,Female,41,44,34
4300,Male,38,64,79
4301,Female,36,78,76
4302,Male,55,69,65
4303,Male,30,42,32
4304,Male,22,17,32
4305,Male,39,56,59
4306,Female,34,71,96
4307,Female,78,99,52
4308,Male,47,23,12
4309,Male,34,50,63
4310,Male,26,56,48
4311,Female,18,214,87
4312,Male,26,35,63
4313,Female,40,34,44
4314,Male,56,19,36
4315,Male,52,54,74
4316,Female,41,19,35
4317,Male,35,100,43
4318,Female,42,88,30
4319,Female,32,54,29
4320,Female,59,45,43
4321,Male,36,68,67
4322,Male,37,16,27
4323,Male,18,9,61
4324,Female,36,127,51
4325,Male,49,69,100
4326,Male,26,99,78
4327,Female,29,14,38
4328,Male,48,11,16
4329,Female,21,18,40
4330,Male,51,10,39
4331,Female,32,90,45
4332,Female,34,9,44
4333,Female,25,101,49
4334,Male,43,14,30
4335,Female,68,21,29
4336,Female,48,218,60
4337,Male,28,23,72
4338,Male,52,10,34
4339,Female,35,22,41
4340,Female,55,19,35
4341,Female,48,27,54
4342,Female,18,18,56
4343,Male,26,40,59
4344,Male,50,88,69
4345,Male,40,54,61
4346,Female,26,21,41
4347,Male,31,57,44
4348,Male,18,15,28
4349,Male,37,37,50
4350,Male,65,59,49
4351,Male,48,10,42
4352,Male,65,100,64
4353,Female,49,266,71
4354,Male,51,86,57
4355,Male,62,23,31
4356,Male,43,36,58
4357,Female,36,249,65
4358,Male,51,23,41
4359,Male,56,89,71
4360,Female,33,7,25
4361,Female,30,23,62
4362,Male,40,84,59
4363,Male,48,87,97
4364,Female,48,65,65
4365,Female,21,211,79
4366,Male,61,18,42
4367,Female,31,21,19
4368,Female,35,187,54
4369,Female,28,8,45
4370,Female,71,27,43
4371,Female,41,36,14
4372,Female,28,23,48
4373,Female,49,12,22
4374,Female,48,39,61
4375,Female,36,70,80
4376,Female,49,95,81
4377,Female,29,33,75
4378,Male,33,57,44
4379,Female,18,20,35
4380,Female,23,9,27
4381,Female,60,46,48
4382,Female,58,14,25
4383,Male,39,17,18
4384,Male,58,29,69
4385,Male,37,57,26
4386,Male,36,7,64
4387,Male,39,58,75
4388,Female,37,48,59
4389,Female,36,20,23
4390,Female,52,182,48
4391,Female,40,8,37
4392,Male,47,93,68
4393,Male,51,15,46
4394,Female,43,70,46
4395,Male,27,16,45
4396,Male,22,101,89
4397,Female,40,12,30
4398,Female,36,64,65
4399,Female,40,42,31
4400,Female,38,15,35
4401,Female,70,64,70
4402,Female,23,22,50
4403,Female,18,195,59
4404,Female,42,20,39
4405,Male,34,24,49
4406,Male,42,64,64
4407,Male,46,20,40
4408,Female,54,7,12
4409,Female,20,77,54
4410,Male,32,84,60
4411,Female,44,141,63
4412,Female,48,13,33
4413,Male,65,34,48
4414,Male,50,10,31
4415,Female,38,13,39
4416,Female,28,83,62
4417,Female,32,13,4
4418,Female,31,27,56
4419,Female,46,35,51
4420,Female,42,89,86
4421,Female,23,288,58
4422,Male,33,40,40
4423,Male,49,43,39
4424,Male,43,93,68
4425,Female,45,49,23
4426,Female,43,9,29
4427,Female,58,15,48
4428,Female,41,11,21
4429,Female,34,31,77
4430,Male,28,83,52
4431,Male,41,22,22
4432,Male,18,22,51
4433,Female,36,247,90
4434,Male,36,90,61
4435,Female,22,41,67
4436,Female,27,20,61
4437,Female,48,22,21
4438,Male,41,11,58
4439,Male,40,14,16
4440,Female,42,22,52
4441,Male,40,44,44
4442,Male,53,7,50
4443,Female,40,17,58
4444,Female,21,17,57
4445,Female,58,25,57
4446,Male,43,55,73
4447,Female,31,42,52
4448,Male,23,11,40
4449,Female,43,9,50
4450,Male,37,14,65
4451,Female,57,10,38
4452,Male,34,91,61
4453,Male,28,160,70
4454,Male,49,48,25
4455,Male,50,251,64
4456,Female,41,56,84
4457,Male,47,11,26
4458,Female,38,218,100
4459,Female,41,13,55
4460,Male,52,46,59
4461,Female,46,12,49
4462,Female,36,21,24
4463,Male,55,38,36
4464,Female,18,57,72
4465,Male,63,20,29
4466,Female,18,22,55
4467,Female,31,16,13
4468,Female,38,148,59
4469,Male,37,66,92
4470,Male,51,35,56
4471,Male,26,16,37
4472,Male,42,96,83
4473,Female,32,10,52
4474,Female,42,12,63
4475,Male,38,20,26
4476,Female,40,97,54
4477,Female,32,21,48
4478,Female,32,7,54
4479,Male,42,42,45
4480,Male,50,7,40
4481,Female,31,36,50
4482,Female,28,31,81
4483,Male,46,41,61
4484,Male,38,9,16
4485,Female,48,15,33
4486,Male,28,100,47
4487,Female,18,82,69
4488,Female,32,8,53
4489,Male,29,10,43
4490,Male,38,13,44
4491,Female,31,50,48
4492,Male,47,73,63
4493,Male,35,11,27
4494,Male,40,31,33
4495,Male,40,73,26
4496,Male,41,227,86
4497,Female,38,21,40
4498,Female,45,9,45
4499,Female,29,13,61
4500,Female,55,86,50
4501,Male,36,70,36
4502,Female,23,43,53
4503,Female,41,15,37
4504,Female,28,21,7
4505,Female,46,11,38
4506,Female,65,38,53
4507,Male,29,10,29
4508,Female,42,11,32
4509,Male,18,91,18
4510,Male,44,21,26
4511,Female,28,50,36
4512,Female,31,23,54
4513,Female,25,70,57
4514,Male,47,52,52
4515,Male,51,120,43
4516,Female,39,54,31
4517,Female,28,174,75
4518,Male,58,72,61
4519,Female,29,60,64
4520,Female,18,239,40
4521,Male,44,7,44
4522,Male,25,10,25
4523,Male,50,11,24
4524,Male,34,46,64
4525,Male,46,101,78
4526,Female,55,67,74
4527,Male,24,14,70
4528,Male,32,40,63
4529,Male,38,7,29
4530,Female,57,35,58
4531,Female,31,9,33
4532,Female,31,217,99
4533,Female,44,20,56
4534,Female,32,22,42
4535,Male,40,80,68
4536,Male,20,33,38
4537,Female,65,21,45
4538,Male,22,56,36
4539,Female,35,8,20
4540,Female,38,210,75
4541,Female,61,48,66
4542,Female,23,22,49
4543,Female,62,31,42
4544,Female,48,9,23
4545,Female,44,83,43
4546,Male,27,275,54
4547,Female,45,73,60
4548,Male,30,18,53
4549,Male,54,17,57
4550,Male,27,17,14
4551,Male,37,45,36
4552,Female,32,44,41
4553,Female,27,50,10
4554,Male,47,183,71
4555,Female,45,16,27
4556,Male,53,22,42
4557,Male,18,14,54
4558,Male,51,12,42
4559,Male,69,19,33
4560,Male,33,56,56
4561,Male,61,8,65
4562,Female,35,19,45
4563,Male,22,64,74
4564,Female,35,17,39
4565,Female,51,54,47
4566,Male,28,16,41
4567,Female,31,46,45
4568,Female,46,130,66
4569,Female,39,7,70
4570,Male,46,54,81
4571,Female,41,76,79
4572,Male,44,33,27
4573,Female,33,17,12
4574,Male,41,13,25
4575,Male,27,26,49
4576,Female,54,64,2
4577,Female,31,14,43
4578,Female,52,14,58
4579,Male,36,17,51
4580,Male,41,22,40
4581,Male,33,8,27
4582,Female,26,11,54
4583,Male,18,13,51
4584,Male,26,19,25
4585,Male,35,231,75
4586,Male,41,9,36
4587,Female,51,15,24
4588,Female,33,16,38
4589,Male,28,178,68
4590,Male,21,83,34
4591,Male,44,99,70
4592,Female,55,13,42
4593,Female,54,79,63
4594,Female,47,51,40
4595,Female,46,21,16
4596,Male,59,53,55
4597,Male,42,67,48
4598,Female,46,86,40
4599,Female,35,69,41
4600,Female,22,224,69
4601,Female,30,8,67
4602,Male,38,56,45
4603,Male,39,20,20
4604,Female,62,81,66
4605,Male,39,22,46
4606,Male,53,100,32
4607,Male,33,18,49
4608,Female,35,9,69
4609,Male,23,13,6
4610,Female,30,9,19
4611,Female,45,87,21
4612,Female,39,23,38
4613,Female,50,38,59
4614,Female,41,17,49
4615,Female,34,8,61
4616,Female,64,13,48
4617,Male,37,13,58
4618,Male,52,89,70
4619,Female,34,46,42
4620,Male,47,12,50
4621,Male,50,43,34
4622,Male,41,14,43
4623,Female,18,11,40
4624,Male,39,26,42
4625,Male,53,8,57
4626,Male,45,45,38
4627,Female,44,29,31
4628,Female,18,101,42
4629,Male,30,205,70
4630,Female,43,10,26
4631,Female,43,18,38
4632,Female,53,18,56
4633,Male,37,23,45
4634,Male,43,84,54
4635,Female,39,81,46
4636,Male,27,32,49
4637,Female,18,35,38
4638,Male,44,23,34
4639,Male,41,46,44
4640,Male,31,72,66
4641,Male,19,53,59
4642,Female,46,17,67
4643,Male,35,43,77
4644,Female,45,19,46
4645,Male,61,27,75
4646,Male,18,35,37
4647,Male,30,16,26
4648,Female,36,84,70
4649,Male,56,69,32
4650,Female,19,8,29
4651,Female,62,197,79
4652,Male,40,44,74
4653,Female,37,69,49
4654,Male,36,70,49
4655,Female,33,61,53
4656,Female,51,83,47
4657,Male,26,14,40
4658,Male,43,10,34
4659,Female,34,48,56
4660,Male,29,99,55
4661,Female,70,100,52
4662,Male,44,35,36
4663,Female,46,60,39
4664,Male,52,11,16
4665,Male,21,132,76
4666,Male,60,12,56
4667,Female,18,71,73
4668,Male,29,34,49
4669,Male,33,54,40
4670,Male,45,20,44
4671,Female,41,221,80
4672,Male,36,25,50
4673,Male,38,224,90
4674,Female,27,20,38
4675,Female,21,28,47
4676,Male,47,85,55
4677,Female,47,98,41
4678,Male,58,108,86
4679,Male,29,19,40
4680,Male,47,16,50
4681,Female,35,33,78
4682,Female,53,10,37
4683,Male,51,116,37
4684,Female,41,17,46
4685,Male,34,42,63
4686,Female,50,9,26
4687,Female,46,38,63
4688,Female,30,22,45
4689,Male,23,20,29
4690,Male,35,11,42
4691,Female,57,23,52
4692,Female,52,119,59
4693,Female,25,7,44
4694,Female,24,50,11
4695,Female,54,165,49
4696,Male,25,89,63
4697,Female,45,270,82
4698,Female,31,250,61
4699,Female,58,37,48
4700,Male,29,43,46
4701,Female,52,17,51
4702,Female,41,25,20
4703,Male,42,82,61
4704,Male,18,47,32
4705,Female,18,87,68
4706,Female,36,99,57
4707,Male,41,21,33
4708,Female,25,74,61
4709,Male,25,54,51
4710,Male,45,17,34
4711,Female,45,93,59
4712,Female,37,53,52
4713,Female,48,82,60
4714,Male,24,31,39
4715,Female,34,18,34
4716,Female,58,92,44
4717,Male,39,58,42
4718,Male,40,21,30
4719,Female,66,14,53
4720,Male,22,90,76
4721,Female,48,13,22
4722,Female,58,79,71
4723,Female,35,18,52
4724,Female,49,41,39
4725,Female,27,193,54
4726,Female,30,9,30
4727,Male,43,38,69
4728,Male,48,78,73
4729,Male,52,84,57
4730,Female,57,54,55
4731,Female,38,54,12
4732,Female,53,63,74
